user_id,course_id,enroll_time
U_12886446,C_735157,2020-01-04 12:48:23
U_12886446,C_682759,2020-05-04 19:35:34
U_12886446,C_680762,2020-05-07 12:31:55
U_12886446,C_697791,2020-05-09 16:15:03
U_12886461,C_680910,2019-12-15 14:06:46
U_12886461,C_735157,2020-05-05 10:16:56
U_12886461,C_697791,2020-06-28 10:17:37
U_12886461,C_697091,2020-11-02 10:46:28
U_12886470,C_680762,2019-12-20 09:01:44
U_12886470,C_696938,2020-01-01 08:31:38
U_12886470,C_697821,2020-03-18 15:19:33
U_12886470,C_676937,2020-04-29 19:35:23
U_12886470,C_681678,2020-08-04 18:47:57
U_12886496,C_735157,2019-10-23 18:30:10
U_12886496,C_677218,2019-12-09 14:23:10
U_12886496,C_696922,2020-09-18 19:01:40
U_12886496,C_681678,2020-10-13 22:02:47
U_12886501,C_735157,2019-12-17 10:48:36
U_12886501,C_697821,2020-03-18 21:20:25
U_12886501,C_680762,2020-05-10 14:47:09
U_12886501,C_681678,2020-06-25 11:33:43
U_12886501,C_697091,2020-08-17 17:32:31
U_12886505,C_677010,2020-04-29 19:30:04
U_12886505,C_681678,2020-07-08 09:02:56
U_12886505,C_697791,2020-09-23 22:17:48
U_12886505,C_682360,2020-11-01 15:17:50
U_12886516,C_735157,2019-12-18 21:48:45
U_12886516,C_696922,2019-12-31 21:02:35
U_12886516,C_677218,2020-04-27 08:29:54
U_12886516,C_677010,2020-05-05 12:15:07
U_12886519,C_677218,2020-01-01 13:01:15
U_12886519,C_680762,2020-05-02 11:31:47
U_12886519,C_681678,2020-07-10 13:03:17
U_12886519,C_735157,2020-07-13 15:32:30
U_12886562,C_680762,2019-12-13 11:46:04
U_12886562,C_681678,2020-04-09 09:05:20
U_12886562,C_682610,2020-04-10 11:50:17
U_12886562,C_697791,2020-08-19 22:17:32
U_12886565,C_707379,2019-10-29 21:50:24
U_12886565,C_696922,2019-12-28 15:02:56
U_12886565,C_735157,2020-07-03 13:02:29
U_12886565,C_697821,2020-08-03 17:48:09
U_12886567,C_735157,2019-12-15 13:24:40
U_12886567,C_677010,2019-12-22 20:46:50
U_12886567,C_680762,2020-01-05 17:32:07
U_12886567,C_696922,2020-10-26 22:17:42
U_12886589,C_735157,2019-11-13 08:46:45
U_12886589,C_677010,2020-04-29 20:30:06
U_12886589,C_682360,2020-09-19 21:32:54
U_12886589,C_697791,2020-09-30 13:02:21
U_12886591,C_696938,2019-12-26 11:01:44
U_12886591,C_682759,2019-12-31 11:53:42
U_12886591,C_681678,2020-06-22 18:18:09
U_12886591,C_682360,2020-09-18 12:18:17
U_12886649,C_696938,2019-12-23 21:47:01
U_12886649,C_677218,2020-01-07 09:09:29
U_12886649,C_682759,2020-05-07 09:35:15
U_12886649,C_735157,2020-07-15 08:17:15
U_12886649,C_696922,2020-09-20 09:17:16
U_12886654,C_682759,2020-04-30 09:49:05
U_12886654,C_676937,2020-05-05 16:50:04
U_12886654,C_677010,2020-05-08 13:30:07
U_12886654,C_682360,2020-10-31 15:18:26
U_12886672,C_677218,2019-11-11 15:20:23
U_12886672,C_696938,2019-12-22 12:16:33
U_12886672,C_735157,2020-01-01 21:03:50
U_12886672,C_680762,2020-01-04 15:32:00
U_12886672,C_696922,2020-10-30 12:02:31
U_12886710,C_682610,2019-12-14 21:06:07
U_12886710,C_696922,2019-12-19 11:47:28
U_12886710,C_681678,2020-06-26 10:18:46
U_12886710,C_697821,2020-11-12 11:02:23
U_12886734,C_677218,2019-12-10 18:37:50
U_12886734,C_696938,2019-12-22 21:31:55
U_12886734,C_697821,2020-05-07 08:52:47
U_12886734,C_735157,2020-07-29 15:17:36
U_12886738,C_707379,2019-12-09 11:20:52
U_12886738,C_735157,2019-12-14 09:24:35
U_12886738,C_677218,2019-12-30 17:16:38
U_12886738,C_697791,2020-10-14 14:47:30
U_12886797,C_735157,2019-12-29 20:48:59
U_12886797,C_697821,2020-03-09 08:49:59
U_12886797,C_681678,2020-04-02 12:50:54
U_12886797,C_676937,2020-05-06 10:20:13
U_12886801,C_682610,2020-03-24 09:05:27
U_12886801,C_735157,2020-05-21 09:47:44
U_12886801,C_696922,2020-06-02 21:32:57
U_12886801,C_681678,2020-06-26 17:18:39
U_12886801,C_697091,2020-08-26 15:32:26
U_12886817,C_697091,2019-11-02 18:51:49
U_12886817,C_696922,2019-12-18 19:17:34
U_12886817,C_677010,2019-12-26 16:16:58
U_12886817,C_697821,2020-03-02 11:06:54
U_12886838,C_697821,2019-12-14 12:02:06
U_12886838,C_697791,2019-12-24 17:46:35
U_12886838,C_682759,2020-02-03 12:05:16
U_12886838,C_734011,2020-05-04 17:38:38
U_12886838,C_696922,2020-10-28 10:02:41
U_12886848,C_682610,2020-04-05 13:04:54
U_12886848,C_697091,2020-08-21 10:47:23
U_12886848,C_697791,2020-10-12 12:17:42
U_12886848,C_697821,2020-11-13 08:32:36
U_12886856,C_677218,2019-12-21 14:09:46
U_12886856,C_697821,2019-12-31 19:02:03
U_12886856,C_697091,2020-02-20 08:16:17
U_12886856,C_677010,2020-05-10 20:45:02
U_12886856,C_681678,2020-06-11 17:03:07
U_12886857,C_677218,2019-12-29 10:31:19
U_12886857,C_697791,2020-05-02 12:15:08
U_12886857,C_696922,2020-05-27 13:17:57
U_12886857,C_682759,2020-05-28 11:02:37
U_12886869,C_735157,2020-01-06 09:18:12
U_12886869,C_682759,2020-02-07 13:50:27
U_12886869,C_697821,2020-03-03 11:20:31
U_12886869,C_677218,2020-08-18 13:18:03
U_12886897,C_735157,2019-10-24 13:00:02
U_12886897,C_677157,2019-11-09 09:35:47
U_12886897,C_680762,2020-05-09 14:46:51
U_12886897,C_682759,2020-05-27 18:17:38
U_12886902,C_680762,2020-05-17 09:32:52
U_12886902,C_735157,2020-07-07 21:32:49
U_12886902,C_681678,2020-07-10 12:33:15
U_12886902,C_697791,2020-08-20 21:47:16
U_12886908,C_697821,2020-02-22 15:39:32
U_12886908,C_682759,2020-05-04 10:50:25
U_12886908,C_681678,2020-06-11 18:03:27
U_12886908,C_697791,2020-06-19 16:32:24
U_12886924,C_677218,2019-12-28 15:25:14
U_12886924,C_696938,2020-01-06 16:16:50
U_12886924,C_682759,2020-02-03 12:05:17
U_12886924,C_676937,2020-05-07 17:20:07
U_12886924,C_735157,2020-07-27 11:32:36
U_12886936,C_696922,2020-01-07 13:47:36
U_12886936,C_682759,2020-02-04 10:36:30
U_12886936,C_735157,2020-07-09 10:17:37
U_12886936,C_697091,2020-11-06 16:45:48
U_12886941,C_677218,2019-11-28 09:50:47
U_12886941,C_682759,2020-01-05 16:07:50
U_12886941,C_681678,2020-03-31 09:35:17
U_12886941,C_697821,2020-11-11 18:02:29
U_12886951,C_682759,2020-02-07 17:36:01
U_12886951,C_735157,2020-05-10 20:17:08
U_12886951,C_681678,2020-08-15 09:18:00
U_12886951,C_697791,2020-08-17 09:17:11
U_12886958,C_677218,2019-12-25 13:16:18
U_12886958,C_697821,2019-12-27 12:47:05
U_12886958,C_682759,2020-06-01 12:32:15
U_12886958,C_697791,2020-06-17 15:17:40
U_12886958,C_735157,2020-07-11 10:33:03
U_12886958,C_696922,2020-10-27 17:02:23
U_12886961,C_677218,2019-11-11 20:50:50
U_12886961,C_682610,2019-12-13 08:06:13
U_12886961,C_696922,2019-12-26 08:03:00
U_12886961,C_681678,2020-09-30 22:18:03
U_12886961,C_682360,2020-10-25 09:18:17
U_12886968,C_677218,2019-12-18 20:10:36
U_12886968,C_696922,2019-12-19 10:03:21
U_12886968,C_677010,2019-12-20 11:46:48
U_12886968,C_682360,2020-10-28 17:33:30
U_12886975,C_735157,2020-07-22 13:02:46
U_12886975,C_697091,2020-08-11 22:46:43
U_12886975,C_697791,2020-09-26 12:17:37
U_12886975,C_681678,2020-11-27 16:02:53
U_12886988,C_735157,2019-11-12 18:01:32
U_12886988,C_677010,2020-01-04 12:31:52
U_12886988,C_697791,2020-06-26 22:47:49
U_12886988,C_696922,2020-08-23 18:47:56
U_12886988,C_681678,2020-11-18 15:03:08
U_12887000,C_697821,2019-12-15 09:01:53
U_12887000,C_696938,2020-01-03 18:17:08
U_12887000,C_682759,2020-01-10 14:50:18
U_12887000,C_697791,2020-08-19 19:02:39
U_12887000,C_681678,2020-09-22 12:47:44
U_12887015,C_697821,2020-02-28 10:20:00
U_12887015,C_681678,2020-05-11 18:18:24
U_12887015,C_697091,2020-08-17 20:32:08
U_12887015,C_697791,2020-08-22 17:17:30
U_12887025,C_735157,2020-08-01 11:40:25
U_12887025,C_680762,2020-08-01 11:45:20
U_12887025,C_680745,2020-08-01 11:54:23
U_12887025,C_681345,2020-08-15 11:04:07
U_12887043,C_680762,2020-05-02 21:31:45
U_12887043,C_734011,2020-05-07 13:52:16
U_12887043,C_682759,2020-05-30 22:32:27
U_12887043,C_696922,2020-09-12 10:17:40
U_12887093,C_680762,2019-12-15 16:01:03
U_12887093,C_682759,2020-01-20 11:50:36
U_12887093,C_697791,2020-08-10 08:02:11
U_12887093,C_681678,2020-10-02 13:48:07
U_12887114,C_735157,2019-10-27 10:45:05
U_12887114,C_682759,2020-01-06 17:38:53
U_12887114,C_697091,2020-02-09 20:45:51
U_12887114,C_697791,2020-08-06 09:47:27
U_12887121,C_769293,2019-10-22 16:50:28
U_12887121,C_680762,2019-12-20 08:46:51
U_12887121,C_677218,2019-12-29 19:46:08
U_12887121,C_735157,2020-07-27 10:47:37
U_12887122,C_735157,2019-10-27 09:45:06
U_12887122,C_682610,2020-03-20 08:20:24
U_12887122,C_697821,2020-05-07 14:53:26
U_12887122,C_697778,2020-06-10 14:17:00
U_12887130,C_696922,2019-12-22 10:47:43
U_12887130,C_677218,2020-01-02 08:46:04
U_12887130,C_734011,2020-05-05 14:22:35
U_12887130,C_681678,2020-09-28 13:02:53
U_12887131,C_697821,2020-06-13 17:18:20
U_12887131,C_681678,2020-06-28 19:17:58
U_12887131,C_735157,2020-07-10 15:17:17
U_12887131,C_697791,2020-08-14 17:01:56
U_12887146,C_677218,2019-12-22 19:01:29
U_12887146,C_682759,2020-01-03 15:38:11
U_12887146,C_677010,2020-05-02 18:15:07
U_12887146,C_697791,2020-10-12 21:32:47
U_12887156,C_680762,2019-12-20 10:17:07
U_12887156,C_697091,2020-02-04 20:15:49
U_12887156,C_676937,2020-05-17 08:02:38
U_12887156,C_681678,2020-08-10 11:17:51
U_12887166,C_696938,2020-01-02 09:46:26
U_12887166,C_696922,2020-01-06 10:02:04
U_12887166,C_735157,2020-07-19 11:32:36
U_12887166,C_697821,2020-09-02 19:33:00
U_12887178,C_697821,2019-12-29 21:01:54
U_12887178,C_677010,2020-01-03 11:16:27
U_12887178,C_681678,2020-08-15 16:18:06
U_12887178,C_682360,2020-10-28 20:18:25
U_12887214,C_677218,2019-12-17 16:31:39
U_12887214,C_682759,2020-04-28 21:35:57
U_12887214,C_681678,2020-06-14 16:03:14
U_12887214,C_697821,2020-06-22 13:17:55
U_12887214,C_735157,2020-07-04 13:17:13
U_12887216,C_677218,2019-11-28 11:35:08
U_12887216,C_696938,2019-12-31 13:01:46
U_12887216,C_697821,2020-03-17 18:19:28
U_12887216,C_697791,2020-05-08 15:30:03
U_12887243,C_696938,2019-12-23 09:01:46
U_12887243,C_680762,2020-04-29 20:31:57
U_12887243,C_681678,2020-06-28 18:03:24
U_12887243,C_682360,2020-09-18 12:18:15
U_12887256,C_677010,2019-12-29 12:01:47
U_12887256,C_680762,2020-05-09 08:16:45
U_12887256,C_734011,2020-05-11 15:47:41
U_12887256,C_681678,2020-06-18 16:47:54
U_12887277,C_677218,2019-12-14 21:07:29
U_12887277,C_696922,2019-12-20 09:47:56
U_12887277,C_697791,2019-12-31 21:01:35
U_12887277,C_681678,2020-11-28 18:48:17
U_12887278,C_697821,2019-12-21 09:32:13
U_12887278,C_677218,2019-12-31 13:10:18
U_12887278,C_681678,2020-06-15 15:48:08
U_12887278,C_697791,2020-06-24 14:47:18
U_12887290,C_697791,2019-12-14 16:31:49
U_12887290,C_696938,2019-12-30 19:16:33
U_12887290,C_682759,2020-01-06 19:07:41
U_12887290,C_735157,2020-06-30 21:17:54
U_12887292,C_696938,2019-12-22 15:02:18
U_12887292,C_697791,2019-12-31 20:31:54
U_12887292,C_735157,2020-07-23 20:02:20
U_12887292,C_681678,2020-11-20 20:03:21
U_12887295,C_680762,2019-12-13 09:16:03
U_12887295,C_735157,2020-01-04 15:48:21
U_12887295,C_697791,2020-06-25 08:47:39
U_12887295,C_697821,2020-06-28 08:47:31
U_12887298,C_696922,2019-12-31 13:17:28
U_12887298,C_735157,2020-01-04 10:18:49
U_12887298,C_697791,2020-05-10 16:15:10
U_12887298,C_677218,2020-09-05 10:18:20
U_12887309,C_677157,2019-11-06 19:06:01
U_12887309,C_677218,2020-01-02 10:39:51
U_12887309,C_697821,2020-01-03 16:47:00
U_12887309,C_677010,2020-05-07 15:15:07
U_12887309,C_681678,2020-05-24 16:48:20
U_12887314,C_677010,2019-12-20 11:46:48
U_12887314,C_682759,2019-12-30 17:23:35
U_12887314,C_681678,2020-06-26 12:03:16
U_12887314,C_735157,2020-07-26 12:32:10
U_12887324,C_707379,2019-12-06 08:35:39
U_12887324,C_680762,2020-01-02 13:16:56
U_12887324,C_696938,2020-01-05 12:16:38
U_12887324,C_697821,2020-05-08 10:23:15
U_12887334,C_697821,2019-12-11 08:01:53
U_12887334,C_680910,2019-12-16 13:21:52
U_12887334,C_682759,2020-02-04 19:04:54
U_12887334,C_680762,2020-05-05 18:32:08
U_12887342,C_707379,2019-10-28 18:05:38
U_12887342,C_677218,2019-12-25 18:30:49
U_12887342,C_680762,2019-12-29 18:02:07
U_12887342,C_696922,2020-05-31 22:02:43
U_12887342,C_697821,2020-06-12 12:17:50
U_12887342,C_681678,2020-10-10 15:33:25
U_12887350,C_682637,2019-11-02 15:35:06
U_12887350,C_677218,2019-12-26 08:31:22
U_12887350,C_682759,2020-06-02 14:02:36
U_12887350,C_681678,2020-06-23 19:33:31
U_12887350,C_735157,2020-07-04 22:02:45
U_12887355,C_677010,2019-12-16 16:01:47
U_12887355,C_677218,2019-12-22 11:46:23
U_12887355,C_681678,2020-04-08 09:34:55
U_12887355,C_697791,2020-08-23 21:32:33
U_12887391,C_677157,2019-11-11 13:35:32
U_12887391,C_696922,2019-12-27 15:18:05
U_12887391,C_735157,2020-01-02 16:48:44
U_12887391,C_677010,2020-01-03 11:46:51
U_12887393,C_697821,2020-05-09 09:22:30
U_12887393,C_735157,2020-07-06 14:47:11
U_12887393,C_697091,2020-08-11 20:46:29
U_12887393,C_681678,2020-10-10 14:03:10
U_12887394,C_697821,2019-12-22 14:47:10
U_12887394,C_676937,2020-05-08 09:20:05
U_12887394,C_680762,2020-05-17 18:02:50
U_12887394,C_697091,2020-08-12 16:16:47
U_12887412,C_682637,2019-10-30 19:05:29
U_12887412,C_697791,2020-01-03 12:31:27
U_12887412,C_697821,2020-05-08 18:23:25
U_12887412,C_696922,2020-05-28 14:32:53
U_12887420,C_707379,2019-11-03 13:35:42
U_12887420,C_677218,2019-12-15 08:22:21
U_12887420,C_697791,2020-01-03 14:31:51
U_12887420,C_681678,2020-10-02 21:18:16
U_12887431,C_697791,2019-12-10 21:16:29
U_12887431,C_680762,2020-01-04 14:31:26
U_12887431,C_682759,2020-05-08 15:20:19
U_12887431,C_681678,2020-10-02 18:03:22
U_12887437,C_677218,2019-12-30 15:46:14
U_12887437,C_735157,2020-07-28 13:02:52
U_12887437,C_697791,2020-08-22 11:02:09
U_12887437,C_697821,2020-11-15 14:02:38
U_12887444,C_697791,2019-12-20 11:01:39
U_12887444,C_696938,2020-01-06 15:01:22
U_12887444,C_676937,2020-05-18 15:47:46
U_12887444,C_735157,2020-05-19 12:02:27
U_12887444,C_682759,2020-05-30 17:47:09
U_12887464,C_680762,2019-12-04 12:50:46
U_12887464,C_677218,2019-12-08 10:07:36
U_12887464,C_697821,2019-12-24 08:16:39
U_12887464,C_735157,2020-01-02 16:33:14
U_12887464,C_697091,2020-02-05 08:01:04
U_12887464,C_682360,2020-09-19 08:33:02
U_12887473,C_677218,2019-12-22 17:54:59
U_12887473,C_682759,2020-05-29 08:32:18
U_12887473,C_681678,2020-06-26 20:18:31
U_12887473,C_696922,2020-09-21 09:17:24
U_12887487,C_677218,2019-12-31 14:10:22
U_12887487,C_697091,2020-08-20 22:47:26
U_12887487,C_697791,2020-09-24 11:47:31
U_12887487,C_681678,2020-11-22 16:18:01
U_12887504,C_696938,2019-12-25 10:31:49
U_12887504,C_735157,2020-01-02 17:33:16
U_12887504,C_697821,2020-08-07 11:32:37
U_12887504,C_697791,2020-09-23 18:17:48
U_12887513,C_680762,2019-12-16 08:45:51
U_12887513,C_677010,2019-12-30 08:16:42
U_12887513,C_697821,2020-01-04 16:16:48
U_12887513,C_681678,2020-10-08 11:03:09
U_12887534,C_677218,2020-01-03 17:16:10
U_12887534,C_682610,2020-03-27 13:05:00
U_12887534,C_697821,2020-06-14 11:33:11
U_12887534,C_681678,2020-10-11 17:47:41
U_12887542,C_697791,2020-05-01 16:45:16
U_12887542,C_697821,2020-06-22 19:47:56
U_12887542,C_681678,2020-07-23 17:43:51
U_12887542,C_677218,2020-08-18 21:18:36
U_12887559,C_682759,2020-02-11 09:20:38
U_12887559,C_681678,2020-06-25 08:48:35
U_12887559,C_735157,2020-07-14 14:32:26
U_12887559,C_682360,2020-09-18 20:17:58
U_12887568,C_707379,2019-12-05 11:36:02
U_12887568,C_680762,2019-12-24 08:31:32
U_12887568,C_697821,2020-03-02 13:35:02
U_12887568,C_681678,2020-04-10 09:20:40
U_12887601,C_677218,2019-11-08 20:05:24
U_12887601,C_696922,2019-12-14 13:39:44
U_12887601,C_682610,2020-04-07 11:50:56
U_12887601,C_681678,2020-07-20 13:13:00
U_12887601,C_697791,2020-08-18 17:48:05
U_12887617,C_697791,2019-12-21 10:17:02
U_12887617,C_696938,2020-01-03 17:01:33
U_12887617,C_696922,2020-01-04 16:47:59
U_12887617,C_697821,2020-05-11 15:47:47
U_12887618,C_682759,2020-01-02 16:38:08
U_12887618,C_697791,2020-04-30 17:15:08
U_12887618,C_681678,2020-06-17 17:03:40
U_12887618,C_735157,2020-07-26 10:47:23
U_12887627,C_677218,2019-12-18 16:46:21
U_12887627,C_696938,2019-12-20 20:46:43
U_12887627,C_697091,2020-02-04 16:01:00
U_12887627,C_697791,2020-08-20 10:32:36
U_12887629,C_677157,2019-11-08 15:20:22
U_12887629,C_677218,2019-12-24 13:09:40
U_12887629,C_681678,2020-05-18 17:47:58
U_12887629,C_697091,2020-08-19 17:47:11
U_12887645,C_682637,2019-10-29 12:35:34
U_12887645,C_677010,2019-12-25 10:17:01
U_12887645,C_680762,2019-12-28 14:01:54
U_12887645,C_677218,2020-01-01 17:31:09
U_12887645,C_682610,2020-04-01 08:34:42
U_12887646,C_735157,2019-10-27 11:30:07
U_12887646,C_697821,2020-03-18 13:05:14
U_12887646,C_680762,2020-05-15 16:17:28
U_12887646,C_681678,2020-10-12 12:02:56
U_12887670,C_677218,2019-12-10 16:06:40
U_12887670,C_696938,2019-12-25 13:31:31
U_12887670,C_682759,2020-01-03 08:53:05
U_12887670,C_681678,2020-09-24 21:48:12
U_12887670,C_697821,2020-11-08 16:02:50
U_12887702,C_707379,2019-11-01 10:20:36
U_12887702,C_677218,2019-11-10 19:19:53
U_12887702,C_680762,2019-12-30 09:31:42
U_12887702,C_682610,2020-03-23 10:50:55
U_12887714,C_682610,2019-12-18 10:54:33
U_12887714,C_697791,2019-12-30 17:46:42
U_12887714,C_697821,2020-05-09 20:37:51
U_12887714,C_680762,2020-05-15 22:47:39
U_12887718,C_681678,2020-07-08 15:47:43
U_12887718,C_697791,2020-08-13 16:46:35
U_12887718,C_677218,2020-08-20 09:18:25
U_12887718,C_696922,2020-09-06 11:47:31
U_12887720,C_677218,2019-11-05 14:35:25
U_12887720,C_696938,2019-12-19 15:46:32
U_12887720,C_682759,2019-12-31 12:23:22
U_12887720,C_697821,2020-08-08 13:02:54
U_12887720,C_696922,2020-08-18 10:02:39
U_12887724,C_677218,2019-12-16 17:31:11
U_12887724,C_697091,2020-02-07 16:16:12
U_12887724,C_735157,2020-05-10 15:31:57
U_12887724,C_697791,2020-06-15 08:47:03
U_12887734,C_677218,2019-12-22 18:01:06
U_12887734,C_697821,2020-06-25 12:33:13
U_12887734,C_735157,2020-07-17 15:32:35
U_12887734,C_697091,2020-11-06 16:00:40
U_12887748,C_680762,2019-12-28 21:17:08
U_12887748,C_677218,2020-01-06 10:24:49
U_12887748,C_682759,2020-05-04 18:49:50
U_12887748,C_697821,2020-06-17 19:02:48
U_12887764,C_707379,2019-12-03 21:11:03
U_12887764,C_682610,2020-04-05 10:35:05
U_12887764,C_682759,2020-04-29 09:50:45
U_12887764,C_697791,2020-06-25 10:02:34
U_12887764,C_735157,2020-07-22 16:02:35
U_12887769,C_735157,2019-11-14 18:16:08
U_12887769,C_677218,2019-12-21 13:25:18
U_12887769,C_680762,2020-05-13 16:47:40
U_12887769,C_697791,2020-06-27 18:32:31
U_12887785,C_697791,2019-12-26 09:01:43
U_12887785,C_696938,2020-01-03 15:01:25
U_12887785,C_735157,2020-07-17 22:47:16
U_12887785,C_697821,2020-11-14 14:17:28
U_12887804,C_707379,2019-11-03 08:05:20
U_12887804,C_735157,2020-07-06 16:02:26
U_12887804,C_696922,2020-08-17 22:48:14
U_12887804,C_697791,2020-08-21 14:17:33
U_12887821,C_696938,2020-01-01 17:31:26
U_12887821,C_734011,2020-05-09 20:23:23
U_12887821,C_681678,2020-06-10 14:33:16
U_12887821,C_697791,2020-08-16 21:32:12
U_12887824,C_697791,2019-12-13 08:16:53
U_12887824,C_696938,2019-12-24 15:46:40
U_12887824,C_682759,2020-02-02 20:20:41
U_12887824,C_735157,2020-07-04 12:02:38
U_12887825,C_735157,2019-12-15 15:55:27
U_12887825,C_697791,2020-05-04 12:15:12
U_12887825,C_681678,2020-08-13 09:47:37
U_12887825,C_677218,2020-08-18 13:33:30
U_12887830,C_697091,2019-10-28 09:36:20
U_12887830,C_682610,2020-04-01 20:49:32
U_12887830,C_735157,2020-07-26 10:47:26
U_12887830,C_681678,2020-11-06 08:03:48
U_12887847,C_677157,2019-11-10 12:51:06
U_12887847,C_697791,2019-12-27 08:46:49
U_12887847,C_682759,2020-01-04 16:22:07
U_12887847,C_697821,2020-02-29 08:20:00
U_12887847,C_735157,2020-05-05 12:17:42
U_12887847,C_681678,2020-06-17 11:33:29
U_12887847,C_696922,2020-10-30 16:17:31
U_12887849,C_735157,2019-10-22 15:45:05
U_12887849,C_677157,2019-11-05 12:04:56
U_12887849,C_697791,2019-12-29 18:01:48
U_12887849,C_682759,2019-12-30 15:53:49
U_12887849,C_677010,2020-05-06 12:45:04
U_12887859,C_676937,2020-05-10 18:34:36
U_12887859,C_735157,2020-07-18 14:32:05
U_12887859,C_697091,2020-08-15 18:16:39
U_12887859,C_697791,2020-08-23 15:17:20
U_12887859,C_682360,2020-09-21 11:17:58
U_12887884,C_682759,2020-01-21 18:05:57
U_12887884,C_682610,2020-04-07 17:20:23
U_12887884,C_697091,2020-08-15 10:02:14
U_12887884,C_681678,2020-09-27 18:33:14
U_12887885,C_677218,2019-11-29 10:20:32
U_12887885,C_696922,2020-05-31 17:02:11
U_12887885,C_697791,2020-06-21 16:02:39
U_12887885,C_682360,2020-10-27 09:32:55
U_12887889,C_696938,2020-01-06 20:31:50
U_12887889,C_676937,2020-05-05 13:34:18
U_12887889,C_697791,2020-06-22 19:17:41
U_12887889,C_681678,2020-08-16 11:48:20
U_12887894,C_677010,2020-01-07 10:16:43
U_12887894,C_682759,2020-05-09 15:20:48
U_12887894,C_697778,2020-06-11 18:31:41
U_12887894,C_735157,2020-07-18 13:17:47
U_12887910,C_735157,2019-12-17 14:17:43
U_12887910,C_697791,2019-12-31 12:01:48
U_12887910,C_696938,2019-12-31 18:31:49
U_12887910,C_697821,2020-05-10 21:52:31
U_12887910,C_682360,2020-09-20 17:47:44
U_12887917,C_677218,2019-12-10 20:34:06
U_12887917,C_680762,2020-01-02 15:02:19
U_12887917,C_697821,2020-01-02 20:02:03
U_12887917,C_735157,2020-07-24 22:02:26
U_12887945,C_677218,2019-11-11 16:20:43
U_12887945,C_680762,2019-12-03 19:34:59
U_12887945,C_697821,2019-12-13 09:02:03
U_12887945,C_682610,2019-12-17 14:38:45
U_12887945,C_676937,2020-04-26 18:50:35
U_12887945,C_697791,2020-10-15 17:47:31
U_12887954,C_735157,2019-11-12 16:17:05
U_12887954,C_680762,2019-12-31 09:32:27
U_12887954,C_682360,2020-09-20 18:02:40
U_12887954,C_681678,2020-09-30 16:48:30
U_12888026,C_697791,2020-01-01 17:46:45
U_12888026,C_677218,2020-01-03 18:01:27
U_12888026,C_735157,2020-07-14 14:32:30
U_12888026,C_682360,2020-10-27 10:03:03
U_12888026,C_681678,2020-11-20 21:18:06
U_12888034,C_696922,2020-01-01 14:32:32
U_12888034,C_682759,2020-02-16 08:50:08
U_12888034,C_734011,2020-05-05 18:22:12
U_12888034,C_697791,2020-06-18 15:47:15
U_12888052,C_677218,2019-12-17 08:08:41
U_12888052,C_680762,2019-12-28 08:47:14
U_12888052,C_697821,2020-05-11 17:18:16
U_12888052,C_682360,2020-09-18 19:18:28
U_12888060,C_696922,2020-01-07 13:02:26
U_12888060,C_697091,2020-02-15 13:00:54
U_12888060,C_697791,2020-08-22 17:02:09
U_12888060,C_697821,2020-11-12 14:02:26
U_12888068,C_769293,2019-10-23 19:19:53
U_12888068,C_677157,2019-11-11 15:20:19
U_12888068,C_696922,2019-12-27 20:02:59
U_12888068,C_682610,2020-03-23 10:20:25
U_12888068,C_681678,2020-11-11 08:18:36
U_12888089,C_680762,2019-12-14 08:01:15
U_12888089,C_677010,2019-12-23 20:02:07
U_12888089,C_682610,2020-04-05 17:19:59
U_12888089,C_735157,2020-05-04 21:31:49
U_12888089,C_696922,2020-08-22 10:32:29
U_12888090,C_682637,2019-10-29 20:50:34
U_12888090,C_676953,2020-01-03 14:51:53
U_12888090,C_681678,2020-05-21 14:48:04
U_12888090,C_696922,2020-11-02 14:17:40
U_12888100,C_677218,2019-12-23 21:46:39
U_12888100,C_677010,2020-04-30 18:45:08
U_12888100,C_681678,2020-10-10 09:48:03
U_12888100,C_697821,2020-11-09 13:17:51
U_12888103,C_707379,2019-12-10 11:51:20
U_12888103,C_677010,2020-04-30 15:00:00
U_12888103,C_677218,2020-08-18 11:02:54
U_12888103,C_681678,2020-09-27 18:48:24
U_12888108,C_677218,2019-12-25 10:09:15
U_12888108,C_677010,2019-12-28 09:01:27
U_12888108,C_696938,2020-01-07 11:01:17
U_12888108,C_697821,2020-05-08 13:38:22
U_12888108,C_696922,2020-09-05 09:47:52
U_12888125,C_682610,2019-12-13 11:06:17
U_12888125,C_677010,2019-12-24 21:32:04
U_12888125,C_682759,2020-05-30 09:02:37
U_12888125,C_697821,2020-09-12 09:47:51
U_12888149,C_677010,2019-12-21 14:16:44
U_12888149,C_696938,2020-01-04 15:31:31
U_12888149,C_682610,2020-04-10 19:35:11
U_12888149,C_680762,2020-04-29 09:16:37
U_12888149,C_681678,2020-07-19 21:15:37
U_12888149,C_682360,2020-10-29 12:18:35
U_12888166,C_677218,2019-12-17 16:01:21
U_12888166,C_677010,2020-01-03 13:31:57
U_12888166,C_697791,2020-06-26 19:17:12
U_12888166,C_735157,2020-07-21 18:47:43
U_12888232,C_735157,2019-12-18 09:03:20
U_12888232,C_697821,2020-03-07 08:19:54
U_12888232,C_682610,2020-03-31 09:20:03
U_12888232,C_681678,2020-07-23 13:44:15
U_12888242,C_735157,2019-12-22 18:19:00
U_12888242,C_696922,2020-01-03 21:32:36
